5,"Best Director",0,True,"https://en.wikipedia.org/wiki/Frank_Borzage","Frank Borzage"
5,"Best Director",1,False,"https://en.wikipedia.org/wiki/Bad_Girl_(1931_film)","Bad Girl"
5,"Best Actor",0,True,"https://en.wikipedia.org/wiki/Fredric_March","Fredric March"
5,"Best Actor",1,False,"https://en.wikipedia.org/wiki/Dr._Jekyll_and_Mr._Hyde_(1931_film)","Dr. Jekyll and"
5,"Best Actor",2,False,"https://en.wikipedia.org/wiki/Dr._Jekyll_and_Mr._Hyde_(1931_film)","Mr. Hyde"
5,"Best Actor",3,False,"","as"
5,"Best Actor",4,False,"https://en.wikipedia.org/wiki/Dr._Jekyll_and_Mr._Hyde_(character)","Dr Henry Jekyll"
5,"Best Actor",5,False,"","/"
5,"Best Actor",6,False,"https://en.wikipedia.org/wiki/Mr._Edward_Hyde","Mr Edward Hyde"
5,"Best Actress",0,True,"https://en.wikipedia.org/wiki/Helen_Hayes","Helen Hayes"
5,"Best Actress",1,False,"https://en.wikipedia.org/wiki/The_Sin_of_Madelon_Claudet","The Sin of Madelon Claudet"
5,"Best Actress",2,False,"","as Madelon Claudet"
5,"Best Original Story",0,True,"https://en.wikipedia.org/wiki/The_Champ_(1931_film)","The Champ"
5,"Best Original Story",1,False,"https://en.wikipedia.org/wiki/Frances_Marion","Frances Marion"
5,"Best Adaptation",0,True,"https://en.wikipedia.org/wiki/Bad_Girl_(1931_film)","Bad Girl"
5,"Best Adaptation",1,False,"https://en.wikipedia.org/wiki/Edwin_J._Burke","Edwin J. Burke"
5,"Best Adaptation",2,False,"","based on the novel and"
5,"Best Adaptation",3,False,"","play by"
5,"Best Adaptation",4,False,"https://en.wikipedia.org/wiki/Vi%C3%B1a_Delmar","Viña Delmar"
5,"Best Art Direction",0,True,"https://en.wikipedia.org/wiki/Transatlantic_(1931_film)","Transatlantic"
5,"Best Art Direction",1,False,"https://en.wikipedia.org/wiki/Gordon_Wiles","Gordon Wiles"
5,"Best Cinematography",0,True,"https://en.wikipedia.org/wiki/Shanghai_Express_(film)","Shanghai Express"
5,"Best Cinematography",1,False,"https://en.wikipedia.org/wiki/Lee_Garmes","Lee Garmes"
5,"Best Sound Recording",0,True,"https://en.wikipedia.org/wiki/Paramount_Publix","Paramount Publix"
5,"Best Sound Recording",1,True,"","Studio Sound Department"
5,"Best Short Subject, Cartoon",0,True,"https://en.wikipedia.org/wiki/Flowers_and_Trees","Flowers and"
5,"Best Short Subject, Cartoon",1,True,"https://en.wikipedia.org/wiki/Flowers_and_Trees","Trees"
5,"Best Short Subject, Cartoon",2,False,"https://en.wikipedia.org/wiki/Walt_Disney","Walt Disney"
5,"Best Short Subject, Cartoon",3,False,"https://en.wikipedia.org/wiki/Walt_Disney_Productions","Walt Disney Productions"
5,"Best Short Subject, Cartoon",4,False,"https://en.wikipedia.org/wiki/United_Artists","United Artists"
5,"Best Live Action Short Subject, Comedy",0,True,"https://en.wikipedia.org/wiki/The_Music_Box","The Music Box"
5,"Best Live Action Short Subject, Comedy",1,False,"https://en.wikipedia.org/wiki/Hal_Roach","Hal Roach"
5,"Best Live Action Short Subject, Novelty",0,True,"https://en.wikipedia.org/wiki/Wrestling_Swordfish","Wrestling Swordfish"
5,"Best Live Action Short Subject, Novelty",1,False,"https://en.wikipedia.org/wiki/Mack_Sennett","Mack Sennett"
6,"Outstanding Production",0,True,"https://en.wikipedia.org/wiki/Cavalcade_(1933_film)","Cavalcade"
6,"Outstanding Production",1,False,"https://en.wikipedia.org/wiki/Winfield_Sheehan","Winfield Sheehan"
6,"Outstanding Production",2,False,"","for"
6,"Outstanding Production",3,False,"https://en.wikipedia.org/wiki/Fox_Film","Fox Film Co."
6,"Best Director",0,True,"https://en.wikipedia.org/wiki/Frank_Lloyd","Frank Lloyd"
6,"Best Director",1,False,"https://en.wikipedia.org/wiki/Cavalcade_(1933_film)","Cavalcade"
6,"Best Actor",0,True,"https://en.wikipedia.org/wiki/Charles_Laughton","Charles Laughton"
6,"Best Actor",1,False,"https://en.wikipedia.org/wiki/The_Private_Life_of_Henry_VIII","The Private Life of Henry VIII"
6,"Best Actor",2,False,"","as"
6,"Best Actor",3,False,"https://en.wikipedia.org/wiki/Henry_VIII_of_England","Henry VIII"
6,"Best Actress",0,True,"https://en.wikipedia.org/wiki/Katharine_Hepburn","Katharine Hepburn"
6,"Best Actress",1,False,"https://en.wikipedia.org/wiki/Morning_Glory_(1933_film)","Morning Glory"
6,"Best Actress",2,False,"","as Eva Lovelace"
6,"Best Original Story",0,True,"https://en.wikipedia.org/wiki/One_Way_Passage","One Way Passage"
6,"Best Original Story",1,False,"https://en.wikipedia.org/wiki/Robert_Lord_(screenwriter)","Robert Lord"
6,"Best Adaptation",0,True,"https://en.wikipedia.org/wiki/Little_Women_(1933_film)","Little Women"
6,"Best Adaptation",1,False,"https://en.wikipedia.org/wiki/Victor_Heerman","Victor Heerman"
6,"Best Adaptation",2,False,"","and"
6,"Best Adaptation",3,False,"https://en.wikipedia.org/wiki/Sarah_Y._Mason","Sarah Y. Mason"
6,"Best Adaptation",4,False,"","based on"
6,"Best Adaptation",5,False,"https://en.wikipedia.org/wiki/Little_Women","the novel"
6,"Best Adaptation",6,False,"","by"
6,"Best Adaptation",7,False,"https://en.wikipedia.org/wiki/Louisa_May_Alcott","Louisa May Alcott"
6,"Best Art Direction",0,True,"https://en.wikipedia.org/wiki/Cavalcade_(1933_film)","Cavalcade"
6,"Best Art Direction",1,False,"https://en.wikipedia.org/wiki/William_S._Darling","William S. Darling"
6,"Best Cinematography",0,True,"https://en.wikipedia.org/wiki/A_Farewell_to_Arms_(1932_film)","A Farewell to Arms"
6,"Best Cinematography",1,False,"https://en.wikipedia.org/wiki/Charles_Lang","Charles Lang"
6,"Best Live Action Short Subject, Comedy",0,True,"https://en.wikipedia.org/wiki/So_This_Is_Harris!","So This Is Harris!"
6,"Best Live Action Short Subject, Comedy",1,False,"https://en.wikipedia.org/wiki/Lou_Brock_(producer)","Louis Brock"
6,"Best Live Action Short Subject, Comedy",2,False,"","and"
6,"Best Live Action Short Subject, Comedy",3,False,"https://en.wikipedia.org/wiki/RKO_Pictures","RKO Pictures"
6,"Best Live Action Short Subject, Novelty",0,True,"https://en.wikipedia.org/wiki/Krakatoa_(film)","Krakatoa"
6,"Best Live Action Short Subject, Novelty",1,False,"https://en.wikipedia.org/wiki/Joe_Rock","Joe Rock"
6,"Best Live Action Short Subject, Novelty",2,False,"","and"
6,"Best Live Action Short Subject, Novelty",3,False,"https://en.wikipedia.org/wiki/Educational_Pictures","Educational Pictures"
6,"Best Short Subject, Cartoon",0,True,"","The"
6,"Best Short Subject, Cartoon",1,True,"https://en.wikipedia.org/wiki/Three_Little_Pigs_(film)","Three Little Pigs"
6,"Best Short Subject, Cartoon",2,False,"https://en.wikipedia.org/wiki/Walt_Disney","Walt Disney"
6,"Best Short Subject, Cartoon",3,False,"","and"
6,"Best Short Subject, Cartoon",4,False,"https://en.wikipedia.org/wiki/United_Artists","United Artists"
6,"Best Sound Recording",0,True,"https://en.wikipedia.org/wiki/A_Farewell_to_Arms_(1932_film)","A Farewell to Arms"
6,"Best Sound Recording",1,False,"https://en.wikipedia.org/wiki/Franklin_Hansen","Franklin Hansen"
6,"Best Assistant Director",0,True,"https://en.wikipedia.org/wiki/Charles_Barton_(director)","Charles Barton"
6,"Best Assistant Director",1,False,"https://en.wikipedia.org/wiki/Paramount_Pictures","Paramount"
7,"Outstanding Production",0,True,"https://en.wikipedia.org/wiki/It_Happened_One_Night","It Happened One Night"
7,"Outstanding Production",1,False,"https://en.wikipedia.org/wiki/Frank_Capra","Frank Capra"
7,"Outstanding Production",2,False,"","and"
7,"Outstanding Production",3,False,"https://en.wikipedia.org/wiki/Harry_Cohn","Harry Cohn"
7,"Outstanding Production",4,False,"","for"
7,"Outstanding Production",5,False,"https://en.wikipedia.org/wiki/Columbia_Pictures","Columbia"
7,"Best Director",0,True,"https://en.wikipedia.org/wiki/Frank_Capra","Frank Capra"
7,"Best Director",1,False,"https://en.wikipedia.org/wiki/It_Happened_One_Night","It Happened One Night"
7,"Best Actor",0,True,"https://en.wikipedia.org/wiki/Clark_Gable","Clark Gable"
7,"Best Actor",1,False,"https://en.wikipedia.org/wiki/It_Happened_One_Night","It Happened One Night"
7,"Best Actor",2,False,"","as Peter Warne"
7,"Best Actress",0,True,"https://en.wikipedia.org/wiki/Claudette_Colbert","Claudette Colbert"
7,"Best Actress",1,False,"https://en.wikipedia.org/wiki/It_Happened_One_Night","It Happened One Night"
7,"Best Actress",2,False,"","as Ellen "Ellie" Andrews"
7,"Best Original Story",0,True,"https://en.wikipedia.org/wiki/Manhattan_Melodrama","Manhattan Melodrama"
7,"Best Original Story",1,False,"https://en.wikipedia.org/wiki/Arthur_Caesar","Arthur Caesar"
7,"Best Adaptation",0,True,"https://en.wikipedia.org/wiki/It_Happened_One_Night","It Happened One Night"
7,"Best Adaptation",1,False,"https://en.wikipedia.org/wiki/Robert_Riskin","Robert Riskin"
7,"Best Adaptation",2,False,"","based on the story "Night Bus" by"
7,"Best Adaptation",3,False,"https://en.wikipedia.org/wiki/Samuel_Hopkins_Adams","Samuel Hopkins Adams"
7,"Best Live Action Short Subject, Comedy",0,True,"https://en.wikipedia.org/wiki/La_Cucaracha_(1934_film)","La Cucaracha"
7,"Best Live Action Short Subject, Comedy",1,False,"https://en.wikipedia.org/wiki/Kenneth_Macgowan","Kenneth Macgowan"
7,"Best Live Action Short Subject, Comedy",2,False,"","and"
7,"Best Live Action Short Subject, Comedy",3,False,"https://en.wikipedia.org/wiki/Pioneer_Pictures","Pioneer Pictures"
7,"Best Live Action Short Subject, Novelty",0,True,"https://en.wikipedia.org/wiki/City_of_Wax","City of Wax"
7,"Best Live Action Short Subject, Novelty",1,False,"https://en.wikipedia.org/wiki/Horace_Woodard","Horace Woodard"
7,"Best Live Action Short Subject, Novelty",2,False,"","and"
7,"Best Live Action Short Subject, Novelty",3,False,"https://en.wikipedia.org/wiki/Stacy_Woodard","Stacy Woodard"
7,"Best Scoring",0,True,"https://en.wikipedia.org/wiki/One_Night_of_Love","One Night of Love"
7,"Best Scoring",1,False,"https://en.wikipedia.org/wiki/Columbia_Studios","Columbia Studio Music Department"
7,"Best Song",0,True,"","""
7,"Best Song",1,True,"https://en.wikipedia.org/wiki/The_Continental_(song)","The Continental"
7,"Best Song",2,True,"","" from"
7,"Best Song",3,True,"https://en.wikipedia.org/wiki/The_Gay_Divorcee","The Gay Divorcee"
