Year,Category,Winner,Key,Subkey
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">RED Digital Cinema</span> for the pioneering design and evolution of the RED Epic digital cinema cameras with upgradeable full-frame image sensors."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Sony</span> for the development of the F65 CineAlta camera with its pioneering high-resolution imaging sensor, excellent dynamic range, and full 4K output."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Panavision</span> and <span class="Winner">Sony</span> for the conception and development of the groundbreaking Genesis digital motion picture camera."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Marcos Fajardo</span> for the creative vision and original implementation of the Arnold Renderer, and to <span class="Winner">Chris Kulla</span>, <span class="Winner">Alan King</span>, <span class="Winner">Thiago Ize</span> and <span class="Winner">Clifford Stein</span> for their highly optimized geometry engine and novel ray-tracing algorithms which unify the rendering of curves, surfaces, volumetrics and subsurface scattering as developed at Sony Pictures Imageworks and Solid Angle SL."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Vladimir Koylazov</span> for the original concept, design and implementation of V-Ray from Chaos Group."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Luca Fascione</span>, <span class="Winner">J.P. Lewis</span> and <span class="Winner">Iain Matthews</span> for the design, engineering, and development of the FACETS facial performance capture and solving system at Weta Digital."
89,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Steven Rosenbluth</span>, <span class="Winner">Joshua Barratt</span>, <span class="Winner">Robert Nolty</span> and <span class="Winner">Archie Te</span> for the engineering and development of the Concept Overdrive motion control system."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,"","To <span class="Winner">Thomson Grass Valley</span> for the design and engineering of the pioneering Viper FilmStream digital camera system."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Larry Gritz</span> for the design, implementation and dissemination of Open Shading Language (OSL)."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Carl Ludwig</span>, <span class="Winner">Eugene Troubetzkoy</span> and <span class="Winner">Maurice van Swaaij</span> for the pioneering development of the CGI Studio renderer at Blue Sky Studios."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Brian Whited</span> for the design and development of the Meander drawing system at Walt Disney Animation Studios."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Mark Rappaport</span> for the concept, design and development, to <span class="Winner">Scott Oshita</span> for the motion analysis and CAD design, to <span class="Winner">Jeff Cruts</span> for the development of the faux-hair finish techniques, and to <span class="Winner">Todd Minobe</span> for the character articulation and drive-train mechanisms, of the Creature Effects Animatronic Horse Puppet."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Glenn Sanders</span> and <span class="Winner">Howard Stark</span> for the design and engineering of the Zaxcom Digital Wireless Microphone System."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">David Thomas</span>, <span class="Winner">Lawrence E. Fisher</span> and <span class="Winner">David Bundy</span> for the design, development and engineering of the Lectrosonics Digital Hybrid Wireless Microphone System."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Parag Havaldar</span> for the development of expression-based facial performance-capture technology at Sony Pictures Imageworks."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Nicholas Apostoloff</span> and <span class="Winner">Geoff Wedig</span> for the design and development of animation rig-based facial performance-capture systems at ImageMovers Digital and Digital Domain."
89,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Kiran Bha</span>t, <span class="Winner">Michael Koperwas</span>, <span class="Winner">Brian Cantwell</span> and <span class="Winner">Paige Warner</span> for the design and development of the ILM facial performance-capture solving system."
88,"BEST PICTURE",False,"The Big Short","– Brad Pitt, Dede Gardner, Jeremy Kleiner"
88,"BEST PICTURE",False,"Bridge of Spies","– Steven Spielberg, Marc Platt, Kristie Macosko Krieger"
88,"BEST PICTURE",False,"Brooklyn","– Finola Dwyer, Amanda Posey"
88,"BEST PICTURE",False,"Mad Max: Fury Road","– Doug Mitchell, George Miller"
88,"BEST PICTURE",False,"The Martian","– Simon Kinberg, Ridley Scott, Michael Schaefer, Mark Huffam"
88,"BEST PICTURE",False,"The Revenant","– Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent, Keith Redmon"
88,"BEST PICTURE",False,"Room","– Ed Guiney"
88,"BEST PICTURE",True,"Spotlight","– Michael Sugar, Steve Golin, Nicole Rocklin, Blye Pagan Faust"
88,"ANIMATED FEATURE FILM",False,"Anomalisa","– Charlie Kaufman, Duke Johnson, Rosa Tran"
88,"ANIMATED FEATURE FILM",False,"Boy and the World","– Alê Abreu"
88,"ANIMATED FEATURE FILM",True,"Inside Out","– Pete Docter, Jonas Rivera"
88,"ANIMATED FEATURE FILM",False,"Shaun the Sheep Movie","– Mark Burton, Richard Starzak"
88,"ANIMATED FEATURE FILM",False,"When Marnie Was There","– Hiromasa Yonebayashi, Yoshiaki Nishimura"
88,"DIRECTING",False,"The Big Short","– Adam McKay"
88,"DIRECTING",False,"Mad Max: Fury Road","– George Miller"
88,"DIRECTING",True,"The Revenant","– Alejandro G. Inarritu"
88,"DIRECTING",False,"Room","– Lenny Abrahamson"
88,"DIRECTING",False,"Spotlight","– Tom McCarthy"
88,"ACTOR IN A LEADING ROLE",False,"Trumbo","Bryan Cranston –"
88,"ACTOR IN A LEADING ROLE",False,"The Martian","Matt Damon –"
88,"ACTOR IN A LEADING ROLE",True,"The Revenant","Leonardo DiCaprio –"
88,"ACTOR IN A LEADING ROLE",False,"Steve Jobs","Michael Fassbender –"
88,"ACTOR IN A LEADING ROLE",False,"The Danish Girl","Eddie Redmayne –"
88,"ACTRESS IN A LEADING ROLE",False,"Carol","Cate Blanchett –"
88,"ACTRESS IN A LEADING ROLE",True,"Room","Brie Larson –"
88,"ACTRESS IN A LEADING ROLE",False,"Joy","Jennifer Lawrence –"
88,"ACTRESS IN A LEADING ROLE",False,"45 Years","Charlotte Rampling –"
88,"ACTRESS IN A LEADING ROLE",False,"Brooklyn","Saoirse Ronan –"
88,"ACTOR IN A SUPPORTING ROLE",False,"The Big Short","Christian Bale –"
88,"ACTOR IN A SUPPORTING ROLE",False,"The Revenant","Tom Hardy –"
88,"ACTOR IN A SUPPORTING ROLE",False,"Spotlight","Mark Ruffalo –"
88,"ACTOR IN A SUPPORTING ROLE",True,"Bridge of Spies","Mark Rylance –"
88,"ACTOR IN A SUPPORTING ROLE",False,"Creed","Sylvester Stallone –"
88,"ACTRESS IN A SUPPORTING ROLE",False,"The Hateful Eight","Jennifer Jason Leigh –"
88,"ACTRESS IN A SUPPORTING ROLE",False,"Carol","Rooney Mara –"
88,"ACTRESS IN A SUPPORTING ROLE",False,"Spotlight","Rachel McAdams –"
88,"ACTRESS IN A SUPPORTING ROLE",True,"The Danish Girl","Alicia Vikander –"
88,"ACTRESS IN A SUPPORTING ROLE",False,"Steve Jobs","Kate Winslet –"
88,"WRITING (Adapted Screenplay)",True,"The Big Short","– Charles Randolph, Adam McKay"
88,"WRITING (Adapted Screenplay)",False,"Brooklyn","– Nick Hornby"
88,"WRITING (Adapted Screenplay)",False,"Carol","– Phyllis Nagy"
88,"WRITING (Adapted Screenplay)",False,"The Martian","– Drew Goddard"
88,"WRITING (Adapted Screenplay)",False,"Room","– Emma Donoghue"
88,"WRITING (Original Screenplay)",False,"Bridge of Spies","– Matt Charman, Ethan Coen, Joel Coen"
88,"WRITING (Original Screenplay)",False,"Ex Machina","– Alex Garland"
88,"WRITING (Original Screenplay)",False,"Inside Out","– Pete Docter, Meg LeFauve, Josh Cooley, Ronnie del Carmen"
88,"WRITING (Original Screenplay)",True,"Spotlight","– Josh Singer, Tom McCarthy"
88,"WRITING (Original Screenplay)",False,"Straight Outta Compton","– Jonathan Herman, Andrea Berloff, S. Leigh Savidge, Alan Wenkus"
88,"MUSIC (Original Song)",False,"Fifty Shades of Grey","“Earned It” –,– Music and Lyric by Abel Tesfaye, Ahmad Balshe, Jason Daheala Quenneville, Stephan Moccio"
88,"MUSIC (Original Song)",False,"Racing Extinction","“Manta Ray” –,– Music by J. Ralph; Lyric by Antony Hegarty"
88,"MUSIC (Original Song)",False,"Youth","“Simple Song #3” –,– Music and Lyric by David Lang"
88,"MUSIC (Original Song)",False,"The Hunting Ground","“Til It Happens to You” –,– Music and Lyric by Diane Warren, Lady Gaga"
88,"MUSIC (Original Song)",True,"Spectre","“Writing’s On the Wall” –,– Music and Lyric by Jimmy Napes, Sam Smith"
88,"MUSIC (Original Score)",False,"Bridge of Spies","– Thomas Newman"
88,"MUSIC (Original Score)",False,"Carol","– Carter Burwell"
88,"MUSIC (Original Score)",True,"The Hateful Eight","– Ennio Morricone"
88,"MUSIC (Original Score)",False,"Sicario","– Jóhann Jóhannsson"
88,"MUSIC (Original Score)",False,"Star Wars: The Force Awakens","– John Williams"
88,"FILM EDITING",False,"The Big Short","– Hank Corwin"
88,"FILM EDITING",True,"Mad Max: Fury Road","– Margaret Sixel"
88,"FILM EDITING",False,"The Revenant","– Stephen Mirrione"
88,"FILM EDITING",False,"Spotlight","– Tom McArdle"
88,"FILM EDITING",False,"Star Wars: The Force Awakens","– Maryann Brandon, Mary Jo Markey"
88,"CINEMATOGRAPHY",False,"Carol","– Ed Lachman"
88,"CINEMATOGRAPHY",False,"The Hateful Eight","– Robert Richardson"
88,"CINEMATOGRAPHY",False,"Mad Max: Fury Road","– John Seale"
88,"CINEMATOGRAPHY",True,"The Revenant","– Emmanuel Lubezki"
88,"CINEMATOGRAPHY",False,"Sicario","– Roger Deakins"
88,"PRODUCTION DESIGN",False,"Bridge of Spies","– Production Design: Adam Stockhausen; Set Decoration: Rena DeAngelo, Bernhard Henrich"
88,"PRODUCTION DESIGN",False,"The Danish Girl","– Production Design: Eve Stewart; Set Decoration: Michael Standish"
88,"PRODUCTION DESIGN",True,"Mad Max: Fury Road","– Production Design: Colin Gibson; Set Decoration: Lisa Thompson"
88,"PRODUCTION DESIGN",False,"The Martian","– Production Design: Arthur Max; Set Decoration: Celia Bobak"
88,"PRODUCTION DESIGN",False,"The Revenant","– Production Design: Jack Fisk; Set Decoration: Hamish Purdy"
88,"COSTUME DESIGN",False,"Carol","– Sandy Powell"
88,"COSTUME DESIGN",False,"Cinderella","– Sandy Powell"
88,"COSTUME DESIGN",False,"The Danish Girl","– Paco Delgado"
88,"COSTUME DESIGN",True,"Mad Max: Fury Road","– Jenny Beavan"
88,"COSTUME DESIGN",False,"The Revenant","– Jacqueline West"
88,"MAKEUP AND HAIRSTYLING",False,"The 100-Year-Old Man Who Climbed Out the Window and Disappeared","– Lvoe Larson, Eva von Bahr"
88,"MAKEUP AND HAIRSTYLING",True,"Mad Max: Fury Road","– Lesley Vanderwalt, Elka Wardega, Damian Martin"
88,"MAKEUP AND HAIRSTYLING",False,"The Revenant","– Siân Grigg, Duncan Jarman, Robert Pandini"
88,"SOUND MIXING",False,"Bridge of Spies","– Andy Nelson, Gary Rydstrom, Drew Kunin"
88,"SOUND MIXING",True,"Mad Max: Fury Road","– Chris Jenkins, Gregg Rudloff, Ben Osmo"
88,"SOUND MIXING",False,"The Martian","– Paul Massey, Mark Taylor, Mac Ruth"
88,"SOUND MIXING",False,"The Revenant","– Jon Taylor, Frank A. Montaño, Randy Thom, Chris Duesterdiek"
88,"SOUND MIXING",False,"Star Wars: The Force Awakens","– Andy Nelson, Christopher Scarabosio, Stuart Wilson"
88,"SOUND EDITING",True,"Mad Max: Fury Road","– Mark Mangini, David White"
88,"SOUND EDITING",False,"The Martian","– Oliver Tarney"
88,"SOUND EDITING",False,"The Revenant","– Martin Hernandez, Lon Bender"
88,"SOUND EDITING",False,"Sicario","– Alan Robert Murray"
88,"SOUND EDITING",False,"Star Wars: The Force Awakens","– Matthew Wood, David Acord"
88,"VISUAL EFFECTS",True,"Ex Machina","– Andrew Whitehurst, Paul Norris, Mark Ardington, Sara Bennett"
88,"VISUAL EFFECTS",False,"Mad Max: Fury Road","– Andrew Jackson, Tom Wood, Dan Oliver, Andy Williams"
88,"VISUAL EFFECTS",False,"The Martian","– Richard Stammers, Anders Langlands, Chris Lawrence, Steven Warner"
88,"VISUAL EFFECTS",False,"The Revenant","– Rich McBride, Matthew Shumway, Jason Smith, Cameron Waldbauer"
88,"VISUAL EFFECTS",False,"Star Wars: The Force Awakens","– Roger Guyett, Patrick Tubach, Neal Scanlan, Chris Corbould"
88,"FOREIGN LANGUAGE FILM",False,"Embrace of the Serpent","– Colombia"
88,"FOREIGN LANGUAGE FILM",False,"Mustang","– France"
88,"FOREIGN LANGUAGE FILM",True,"Son of Saul","– Hungary"
88,"FOREIGN LANGUAGE FILM",False,"Theeb","– Jordan"
88,"FOREIGN LANGUAGE FILM",False,"A War","– Denmark"
88,"DOCUMENTARY (Feature)",True,"Amy","– Asif Kapadia, James Gay-Rees"
88,"DOCUMENTARY (Feature)",False,"Cartel Land","– Matthew Heineman, Tom Yellind"
88,"DOCUMENTARY (Feature)",False,"The Look of Silence","– Joshua Oppenheimer, Signe Byrge Sørensen"
88,"DOCUMENTARY (Feature)",False,"What Happened, Miss Simone?","– Liz Garbus, Amy Hobby, Justin Wilkes"
88,"DOCUMENTARY (Feature)",False,"Winter on Fire: Ukraine’s Fight for Freedom","– Evgeny Afineevsky, Den Tolmor"
88,"DOCUMENTARY (Short Subject)",False,"Body Team 12","– David Darg, Bryn Mooser"
88,"DOCUMENTARY (Short Subject)",False,"Chau, beyond the Lines","– Courtney Marsh, Jerry Franck"
88,"DOCUMENTARY (Short Subject)",False,"Claude Lanzmann: Spectres of the Shoah","– Adam Benzine"
88,"DOCUMENTARY (Short Subject)",True,"A Girl in the River: The Price of Forgiveness","– Sharmeen Obaid-Chinoy"
88,"DOCUMENTARY (Short Subject)",False,"Last Day of Freedom","– Dee Hibbert-Jones, Nomi Talisman"
88,"SHORT FILM (Animated)",True,"Bear Story (Historia De Un Oso)","– Gabriel Osorio, Pato Escala"
88,"SHORT FILM (Animated)",False,"Prologue","– Richard Williams, Imogen Sutton"
88,"SHORT FILM (Animated)",False,"Sanjay’s Super Team","– Sanjay Patel, Nicole Grindle"
88,"SHORT FILM (Animated)",False,"We Can’t Live Without Cosmos","– Konstantin Bronzit"
88,"SHORT FILM (Animated)",False,"World of Tomorrow","– Don Hertzfeldt"
88,"SHORT FILM (Live Action)",False,"Ave Maria","– Basil Khalil, Eric Dupont"
88,"SHORT FILM (Live Action)",False,"Day One","– Henry Hughes"
88,"SHORT FILM (Live Action)",False,"Everything Will Be Okay (Alles Wird Gut)","– Patrick Vollrath"
88,"SHORT FILM (Live Action)",False,"Shok","– Jamie Donoughue"
88,"SHORT FILM (Live Action)",True,"Stutterer","– Benjamin Cleary, Serena Armitage"
88,"HONORARY AWARD",True,"","To <span class="Winner">Spike Lee</span>, filmmaker, educator, motivator, iconoclast, artist."
88,"HONORARY AWARD",True,""," To <span class="Winner">Gena Rowlands</span>, who has illuminated the human experience through her brilliant, passionate and fearless performances."
88,"SPECIAL AWARD (PLAQUE)",False,"Society of Motion Picture and Television Engineers","To the,. For one hundred years, the Society’s members have nurtured technology, provided essential standards, and offered the expertise, support, tools and infrastructure for the creation and post-production of motion pictures."
88,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,"","To <span class="Winner">Brian McLean</span> and <span class="Winner">Martin Meunier</span> for pioneering the use of rapid prototyping for character animation in stop-motion film production."
88,"SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award)",True,""," To <span class="Winner">Jack Greasley</span>, <span class="Winner">Kiyoyuki Nakagaki</span>, <span class="Winner">Duncan Hopkins</span> and <span class="Winner">Carl Rand</span> for the design and engineering of the MARI 3D texture painting system."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,"","To <span class="Winner">Michael John Keesling</span> for the design and development of Image Shaker, an optical system that convincingly creates the illusion of the camera shaking in a variable and repeatable manner."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">David McIntosh</span>, <span class="Winner">Steve Marshall Smith</span>, <span class="Winner">Mike Branham</span> and <span class="Winner">Mike Kirilenko</span> for the engineering and development of the Aircover Inflatables Airwall."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Trevor Davies</span>, <span class="Winner">Thomas Wan</span>, <span class="Winner">Jon Scott Miller</span>, <span class="Winner">Jared Smith</span> and <span class="Winner">Matthew Robinson</span> for the development of the Dolby Laboratories PRM Series Reference Color Monitors."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Ronald Mallet</span> and <span class="Winner">Christoph Bregler</span> for the design and engineering of the Industrial Light &amp; Magic Geometry Tracker, a novel, general-purpose tracker and solver."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Jim Hourihan</span>, <span class="Winner">Alan Trombla</span> and <span class="Winner">Seth Rosenthal</span> for the design and development of the Tweak Software RV system, a highly extensible media player system."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Richard Chuang</span> and <span class="Winner">Rahul Thakkar</span> for the groundbreaking design, and to <span class="Winner">Andrew Pilgrim</span>, <span class="Winner">Stewart Birnam</span> and <span class="Winner">Mark Kirk</span> for the review workflows and advanced playback features, of the DreamWorks Animation Media Review System."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">Keith Goldfarb</span>, <span class="Winner">Steve Linn</span>, <span class="Winner">Brian Green</span> and <span class="Winner">Raymond Chih</span> for the development of the Rhythm &amp; Hues Global DDR System."
88,"SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award)",True,""," To <span class="Winner">J Robert Ray</span>, <span class="Winner">Cottalango Leon</span> and <span class="Winner">Sam Richards</span> for the design, engineering and continuous development of Sony Pictures Imageworks Itview."
87,"BEST PICTURE",False,"American Sniper","– Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper, Peter Morgan"
87,"BEST PICTURE",True,"Birdman or (The Unexpected Virtue of Ignorance)","– Alejandro G. Iñárritu, John Lesher, James W. Skotchdopole"
