Year,Type,WinOrLose,Key,Item
1935,"SOUND RECORDING",False,"CLEOPATRA","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
1935,"SOUND RECORDING",False,"FLIRTATION WALK","Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director"
1935,"SOUND RECORDING",False,"THE GAY DIVORCEE","RKO Radio Studio Sound Department, Carl Dreher, Sound Director"
1935,"SOUND RECORDING",False,"IMITATION OF LIFE","Universal Studio Sound Department, Theodore Soderberg, Sound Director"
1935,"SOUND RECORDING",False,"VIVA VILLA!","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1935,"SOUND RECORDING",False,"THE WHITE PARADE","Fox Studio Sound Department, E. H. Hansen, Sound Director"
1935,"WRITING (ADAPTATION)",True,"IT HAPPENED ONE NIGHT","Robert Riskin"
1935,"WRITING (ADAPTATION)",False,"THE THIN MAN","Frances Goodrich, Albert Hackett"
1935,"WRITING (ADAPTATION)",False,"VIVA VILLA!","Ben Hecht"
1935,"WRITING (ORIGINAL STORY)",True,"MANHATTAN MELODRAMA","Arthur Caesar"
1935,"WRITING (ORIGINAL STORY)",False,"HIDE-OUT","Mauri Grashin"
1935,"WRITING (ORIGINAL STORY)",False,"THE RICHEST GIRL IN THE WORLD","Norman Krasna"
1936,"ACTOR",True,"VICTOR MCLAGLEN","The Informer"
1936,"ACTOR",False,"CLARK GABLE","Mutiny on the Bounty"
1936,"ACTOR",False,"CHARLES LAUGHTON","Mutiny on the Bounty"
1936,"ACTOR",False,"PAUL MUNI","Black Fury"
1936,"ACTOR",False,"FRANCHOT TONE","Mutiny on the Bounty"
1936,"ACTRESS",True,"BETTE DAVIS","Dangerous"
1936,"ACTRESS",False,"ELISABETH BERGNER","Escape Me Never"
1936,"ACTRESS",False,"CLAUDETTE COLBERT","Private Worlds"
1936,"ACTRESS",False,"KATHARINE HEPBURN","Alice Adams"
1936,"ACTRESS",False,"MIRIAM HOPKINS","Becky Sharp"
1936,"ACTRESS",False,"MERLE OBERON","The Dark Angel"
1936,"ART DIRECTION",True,"THE DARK ANGEL","Richard Day"
1936,"ART DIRECTION",False,"THE LIVES OF A BENGAL LANCER","Hans Dreier, Roland Anderson"
1936,"ART DIRECTION",False,"TOP HAT","Van Nest Polglase, Carroll Clark"
1936,"ASSISTANT DIRECTOR",True,"THE LIVES OF A BENGAL LANCER","Clem Beauchamp, Paul Wing"
1936,"ASSISTANT DIRECTOR",False,"DAVID COPPERFIELD","Joseph Newman"
1936,"ASSISTANT DIRECTOR",False,"LES MISERABLES","Eric Stacey"
1936,"ASSISTANT DIRECTOR",False,"A MIDSUMMER NIGHT'S DREAM","Sherry Shourds"
1936,"CINEMATOGRAPHY",True,"A MIDSUMMER NIGHT'S DREAM","Hal Mohr"
1936,"CINEMATOGRAPHY",False,"BARBARY COAST","Ray June"
1936,"CINEMATOGRAPHY",False,"THE CRUSADES","Victor Milner"
1936,"CINEMATOGRAPHY",False,"LES MISERABLES","Gregg Toland"
1936,"DANCE DIRECTION",True,"BROADWAY MELODY OF 1936","|I've Got a Feeling You're Fooling| from |Broadway Melody of 1936|"
1936,"DANCE DIRECTION",True,"FOLIES BERGERE","|Straw Hat| from |Folies Bergere|"
1936,"DANCE DIRECTION",False,"GOLD DIGGERS OF 1935","|Lullaby of Broadway| from |Gold Diggers of 1935|"
1936,"DANCE DIRECTION",False,"GOLD DIGGERS OF 1935","|The Words Are In My Heart| from |Gold Diggers of 1935|"
1936,"DANCE DIRECTION",False,"GO INTO YOUR DANCE","|Latin from Manhattan| from |Go into Your Dance|"
1936,"DANCE DIRECTION",False,"BROADWAY HOSTESS","|Playboy from Paree| from |Broadway Hostess|"
1936,"DANCE DIRECTION",False,"KING OF BURLESQUE","|Lovely Lady| from |King of Burlesque|"
1936,"DANCE DIRECTION",False,"KING OF BURLESQUE","|Too Good To Be True| from |King of Burlesque|"
1936,"DANCE DIRECTION",False,"TOP HAT","|Piccolino| from |Top Hat|"
1936,"DANCE DIRECTION",False,"TOP HAT","|Top Hat, White Tie, and Tails| from |Top Hat|"
1936,"DANCE DIRECTION",False,"BIG BROADCAST OF 1936","|It's the Animal in Me| from |Big Broadcast of 1936|"
1936,"DANCE DIRECTION",False,"ALL THE KING'S HORSES","|Viennese Waltz| from |All the King's Horses|"
1936,"DANCE DIRECTION",False,"SHE","|Hall of Kings| from |She|"
1936,"DIRECTING",True,"THE INFORMER","John Ford"
1936,"DIRECTING",False,"CAPTAIN BLOOD","Michael Curtiz"
1936,"DIRECTING",False,"THE LIVES OF A BENGAL LANCER","Henry Hathaway"
1936,"DIRECTING",False,"MUTINY ON THE BOUNTY","Frank Lloyd"
1936,"FILM EDITING",True,"A MIDSUMMER NIGHT'S DREAM","Ralph Dawson"
1936,"FILM EDITING",False,"DAVID COPPERFIELD","Robert J. Kern"
1936,"FILM EDITING",False,"THE INFORMER","George Hively"
1936,"FILM EDITING",False,"LES MISERABLES","Barbara McLean"
1936,"FILM EDITING",False,"THE LIVES OF A BENGAL LANCER","Ellsworth Hoagland"
1936,"FILM EDITING",False,"MUTINY ON THE BOUNTY","Margaret Booth"
1936,"MUSIC (SCORING)",True,"THE INFORMER","RKO Radio Studio Music Department, Max Steiner, head of department (Score by Max Steiner)"
1936,"MUSIC (SCORING)",False,"CAPTAIN BLOOD","Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department (Score by Erich Wolfgang Korngold)"
1936,"MUSIC (SCORING)",False,"MUTINY ON THE BOUNTY","Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department (Score by Herbert Stothart)"
1936,"MUSIC (SCORING)",False,"PETER IBBETSON","Paramount Studio Music Department, Irvin Talbot, head of department (Score by Ernst Toch)"
1936,"MUSIC (SONG)",True,"GOLD DIGGERS OF 1935","Lullaby Of Broadway in |Gold Diggers of 1935| Music by Harry Warren; Lyrics by Al Dubin"
1936,"MUSIC (SONG)",False,"TOP HAT","Cheek To Cheek in |Top Hat| Music and Lyrics by Irving Berlin"
1936,"MUSIC (SONG)",False,"ROBERTA","Lovely To Look At in |Roberta| Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh"
1936,"OUTSTANDING PRODUCTION",True,"MUTINY ON THE BOUNTY","Metro-Goldwyn-Mayer"
1936,"OUTSTANDING PRODUCTION",False,"ALICE ADAMS","RKO Radio"
1936,"OUTSTANDING PRODUCTION",False,"BROADWAY MELODY OF 1936","Metro-Goldwyn-Mayer"
1936,"OUTSTANDING PRODUCTION",False,"CAPTAIN BLOOD","Cosmopolitan"
1936,"OUTSTANDING PRODUCTION",False,"DAVID COPPERFIELD","Metro-Goldwyn-Mayer"
1936,"OUTSTANDING PRODUCTION",False,"THE INFORMER","RKO Radio"
1936,"OUTSTANDING PRODUCTION",False,"LES MISERABLES","20th Century"
1936,"OUTSTANDING PRODUCTION",False,"THE LIVES OF A BENGAL LANCER","Paramount"
1936,"OUTSTANDING PRODUCTION",False,"A MIDSUMMER NIGHT'S DREAM","Warner Bros."
1936,"OUTSTANDING PRODUCTION",False,"NAUGHTY MARIETTA","Metro-Goldwyn-Mayer"
1936,"OUTSTANDING PRODUCTION",False,"RUGGLES OF RED GAP","Paramount"
1936,"OUTSTANDING PRODUCTION",False,"TOP HAT","RKO Radio"
1936,"SHORT SUBJECT (CARTOON)",True,"THREE ORPHAN KITTENS","Walt Disney, Producer"
1936,"SHORT SUBJECT (CARTOON)",False,"THE CALICO DRAGON","Harman-Ising"
1936,"SHORT SUBJECT (CARTOON)",False,"WHO KILLED COCK ROBIN?","Walt Disney, Producer"
1936,"SHORT SUBJECT (COMEDY)",True,"HOW TO SLEEP","Jack Chertok, Producer"
1936,"SHORT SUBJECT (COMEDY)",False,"OH, MY NERVES","Jules White, Producer"
1936,"SHORT SUBJECT (COMEDY)",False,"TIT FOR TAT","Hal Roach, Producer"
1936,"SHORT SUBJECT (NOVELTY)",True,"WINGS OVER MT. EVEREST","Gaumont British and Skibo Productions"
1936,"SHORT SUBJECT (NOVELTY)",False,"AUDIOSCOPIKS","Pete Smith, Producer"
1936,"SHORT SUBJECT (NOVELTY)",False,"CAMERA THRILLS","Universal"
1936,"SOUND RECORDING",True,"NAUGHTY MARIETTA","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1936,"SOUND RECORDING",False,"BRIDE OF FRANKENSTEIN","Universal Studio Sound Department, Gilbert Kurland, Sound Director"
1936,"SOUND RECORDING",False,"CAPTAIN BLOOD","Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director"
1936,"SOUND RECORDING",False,"THE DARK ANGEL","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director"
1936,"SOUND RECORDING",False,"I DREAM TOO MUCH","RKO Radio Studio Sound Department, Carl Dreher, Sound Director"
1936,"SOUND RECORDING",False,"THE LIVES OF A BENGAL LANCER","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
1936,"SOUND RECORDING",False,"LOVE ME FOREVER","Columbia Studio Sound Department, John Livadary, Sound Director"
1936,"SOUND RECORDING",False,"$1,000 A MINUTE","Republic Studio Sound Department"
1936,"SOUND RECORDING",False,"THANKS A MILLION","20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1936,"WRITING (ORIGINAL STORY)",True,"THE SCOUNDREL","Ben Hecht, Charles MacArthur"
1936,"WRITING (ORIGINAL STORY)",False,"BROADWAY MELODY OF 1936","Moss Hart"
1936,"WRITING (ORIGINAL STORY)",False,"G-MEN","Gregory Rogers"
1936,"WRITING (ORIGINAL STORY)",False,"THE GAY DECEPTION","Don Hartman, Stephen Avery"
1936,"WRITING (SCREENPLAY)",True,"THE INFORMER","Dudley Nichols"
1936,"WRITING (SCREENPLAY)",False,"CAPTAIN BLOOD","Casey Robinson"
1936,"WRITING (SCREENPLAY)",False,"THE LIVES OF A BENGAL LANCER","Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah; Adaptation by Grover Jones, William Slavens McNutt"
1936,"WRITING (SCREENPLAY)",False,"MUTINY ON THE BOUNTY","Talbot Jennings, Jules Furthman, Carey Wilson"
1937,"ACTOR",True,"PAUL MUNI","The Story of Louis Pasteur"
1937,"ACTOR",False,"GARY COOPER","Mr. Deeds Goes to Town"
1937,"ACTOR",False,"WALTER HUSTON","Dodsworth"
1937,"ACTOR",False,"WILLIAM POWELL","My Man Godfrey"
1937,"ACTOR",False,"SPENCER TRACY","San Francisco"
1937,"ACTOR IN A SUPPORTING ROLE",True,"WALTER BRENNAN","Come and Get It"
1937,"ACTOR IN A SUPPORTING ROLE",False,"MISCHA AUER","My Man Godfrey"
1937,"ACTOR IN A SUPPORTING ROLE",False,"STUART ERWIN","Pigskin Parade"
1937,"ACTOR IN A SUPPORTING ROLE",False,"BASIL RATHBONE","Romeo and Juliet"
1937,"ACTOR IN A SUPPORTING ROLE",False,"AKIM TAMIROFF","The General Died at Dawn"
1937,"ACTRESS",True,"LUISE RAINER","The Great Ziegfeld"
1937,"ACTRESS",False,"IRENE DUNNE","Theodora Goes Wild"
1937,"ACTRESS",False,"GLADYS GEORGE","Valiant Is the Word for Carrie"
1937,"ACTRESS",False,"CAROLE LOMBARD","My Man Godfrey"
1937,"ACTRESS",False,"NORMA SHEARER","Romeo and Juliet"
1937,"ACTRESS IN A SUPPORTING ROLE",True,"GALE SONDERGAARD","Anthony Adverse"
1937,"ACTRESS IN A SUPPORTING ROLE",False,"BEULAH BONDI","The Gorgeous Hussy"
1937,"ACTRESS IN A SUPPORTING ROLE",False,"ALICE BRADY","My Man Godfrey"
1937,"ACTRESS IN A SUPPORTING ROLE",False,"BONITA GRANVILLE","These Three"
1937,"ACTRESS IN A SUPPORTING ROLE",False,"MARIA OUSPENSKAYA","Dodsworth"
1937,"ART DIRECTION",True,"DODSWORTH","Richard Day"
1937,"ART DIRECTION",False,"ANTHONY ADVERSE","Anton Grot"
1937,"ART DIRECTION",False,"THE GREAT ZIEGFELD","Cedric Gibbons, Eddie Imazu, Edwin B. Willis"
1937,"ART DIRECTION",False,"LLOYDS OF LONDON","William S. Darling"
1937,"ART DIRECTION",False,"THE MAGNIFICENT BRUTE","Albert S. D'Agostino, Jack Otterson"
1937,"ART DIRECTION",False,"ROMEO AND JULIET","Cedric Gibbons, Frederic Hope, Edwin B. Willis"
1937,"ART DIRECTION",False,"WINTERSET","Perry Ferguson"
1937,"ASSISTANT DIRECTOR",True,"THE CHARGE OF THE LIGHT BRIGADE","Jack Sullivan"
1937,"ASSISTANT DIRECTOR",False,"ANTHONY ADVERSE","William Cannon"
1937,"ASSISTANT DIRECTOR",False,"THE GARDEN OF ALLAH","Eric G. Stacey"
1937,"ASSISTANT DIRECTOR",False,"THE LAST OF THE MOHICANS","Clem Beauchamp"
1937,"ASSISTANT DIRECTOR",False,"SAN FRANCISCO","Joseph Newman"
1937,"CINEMATOGRAPHY",True,"ANTHONY ADVERSE","Gaetano Gaudio"
1937,"CINEMATOGRAPHY",False,"THE GENERAL DIED AT DAWN","Victor Milner"
1937,"CINEMATOGRAPHY",False,"THE GORGEOUS HUSSY","George Folsey"
1937,"DANCE DIRECTION",True,"THE GREAT ZIEGFELD","|A Pretty Girl Is Like a Melody| from |The Great Ziegfeld|"
1937,"DANCE DIRECTION",False,"GOLD DIGGERS OF 1937","|Love and War| from |Gold Diggers of 1937|"
1937,"DANCE DIRECTION",False,"CAIN AND MABEL","|1000 Love Songs| from |Cain and Mabel|"
1937,"DANCE DIRECTION",False,"BORN TO DANCE","|Swingin' the Jinx| from |Born to Dance|"
1937,"DANCE DIRECTION",False,"ONE IN A MILLION","|Skating Ensemble| from |One in a Million|"
1937,"DANCE DIRECTION",False,"DANCING PIRATE","|The Finale| from |Dancing Pirate|"
1937,"DANCE DIRECTION",False,"SWING TIME","|Bojangles of Harlem| from |Swing Time|"
1937,"DIRECTING",True,"MR. DEEDS GOES TO TOWN","Frank Capra"
1937,"DIRECTING",False,"DODSWORTH","William Wyler"
1937,"DIRECTING",False,"THE GREAT ZIEGFELD","Robert Z. Leonard"
1937,"DIRECTING",False,"MY MAN GODFREY","Gregory La Cava"
1937,"DIRECTING",False,"SAN FRANCISCO","W. S. Van Dyke"
1937,"FILM EDITING",True,"ANTHONY ADVERSE","Ralph Dawson"
1937,"FILM EDITING",False,"COME AND GET IT","Edward Curtiss"
1937,"FILM EDITING",False,"THE GREAT ZIEGFELD","William S. Gray"
1937,"FILM EDITING",False,"LLOYDS OF LONDON","Barbara McLean"
1937,"FILM EDITING",False,"A TALE OF TWO CITIES","Conrad A. Nervig"
1937,"FILM EDITING",False,"THEODORA GOES WILD","Otto Meyer"
1937,"MUSIC (SCORING)",True,"ANTHONY ADVERSE","Warner Bros. Studio Music Department, Leo Forbstein, head of department (Score by Erich Wolfgang Korngold)"
1937,"MUSIC (SCORING)",False,"THE CHARGE OF THE LIGHT BRIGADE","Warner Bros. Studio Music Department, Leo Forbstein, head of department (Score by Max Steiner)"
1937,"MUSIC (SCORING)",False,"THE GARDEN OF ALLAH","Selznick International Pictures Music Department, Max Steiner, head of department (Score by Max Steiner)"
1937,"MUSIC (SCORING)",False,"THE GENERAL DIED AT DAWN","Paramount Studio Music Department, Boris Morros, head of department (Score by Werner Janssen)"
1937,"MUSIC (SCORING)",False,"WINTERSET","RKO Radio Studio Music Department, Nathaniel Shilkret, head of department (Score by Nathaniel Shilkret)"
1937,"MUSIC (SONG)",True,"SWING TIME","The Way You Look Tonight in |Swing Time| Music by Jerome Kern; Lyrics by Dorothy Fields"
1937,"MUSIC (SONG)",False,"SUZY","Did I Remember in |Suzy| Music by Walter Donaldson; Lyrics by Harold Adamson"
1937,"MUSIC (SONG)",False,"BORN TO DANCE","I've Got You Under My Skin in |Born to Dance| Music and Lyrics by Cole Porter"
1937,"MUSIC (SONG)",False,"TRAIL OF THE LONESOME PINE","A Melody From The Sky in |Trail of the Lonesome Pine| Music by Louis Alter; Lyrics by Sidney Mitchell"
1937,"MUSIC (SONG)",False,"PENNIES FROM HEAVEN","Pennies From Heaven in |Pennies from Heaven| Music by Arthur Johnston; Lyrics by Johnny Burke"
1937,"MUSIC (SONG)",False,"SING, BABY, SING","When Did You Leave Heaven in |Sing, Baby, Sing| Music by Richard A. Whiting; Lyrics by Walter Bullock"
1937,"OUTSTANDING PRODUCTION",True,"THE GREAT ZIEGFELD","Metro-Goldwyn-Mayer"
1937,"OUTSTANDING PRODUCTION",False,"ANTHONY ADVERSE","Warner Bros."
1937,"OUTSTANDING PRODUCTION",False,"DODSWORTH","Samuel Goldwyn Productions"
1937,"OUTSTANDING PRODUCTION",False,"LIBELED LADY","Metro-Goldwyn-Mayer"
1937,"OUTSTANDING PRODUCTION",False,"MR. DEEDS GOES TO TOWN","Columbia"
1937,"OUTSTANDING PRODUCTION",False,"ROMEO AND JULIET","Metro-Goldwyn-Mayer"
1937,"OUTSTANDING PRODUCTION",False,"SAN FRANCISCO","Metro-Goldwyn-Mayer"
1937,"OUTSTANDING PRODUCTION",False,"THE STORY OF LOUIS PASTEUR","Cosmopolitan"
1937,"OUTSTANDING PRODUCTION",False,"A TALE OF TWO CITIES","Metro-Goldwyn-Mayer"
1937,"OUTSTANDING PRODUCTION",False,"THREE SMART GIRLS","Universal"
1937,"SHORT SUBJECT (CARTOON)",True,"THE COUNTRY COUSIN","Walt Disney, Producer"
1937,"SHORT SUBJECT (CARTOON)",False,"OLD MILL POND","Harman-Ising"
1937,"SHORT SUBJECT (CARTOON)",False,"SINBAD THE SAILOR","Paramount"
1937,"SHORT SUBJECT (COLOR)",True,"GIVE ME LIBERTY","Warner Bros."
1937,"SHORT SUBJECT (COLOR)",False,"LA FIESTA DE SANTA BARBARA","Lewis Lewyn, Producer"
1937,"SHORT SUBJECT (COLOR)",False,"POPULAR SCIENCE J-6-2","Paramount"
1937,"SHORT SUBJECT (ONE-REEL)",True,"BORED OF EDUCATION","Hal Roach, Producer"
1937,"SHORT SUBJECT (ONE-REEL)",False,"MOSCOW MOODS","Paramount"
1937,"SHORT SUBJECT (ONE-REEL)",False,"WANTED, A MASTER","Pete Smith, Producer"
1937,"SHORT SUBJECT (TWO-REEL)",True,"THE PUBLIC PAYS","Metro-Goldwyn-Mayer"
1937,"SHORT SUBJECT (TWO-REEL)",False,"DOUBLE OR NOTHING","Warner Bros."
1937,"SHORT SUBJECT (TWO-REEL)",False,"DUMMY ACHE","RKO Radio"
1937,"SOUND RECORDING",True,"SAN FRANCISCO","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1937,"SOUND RECORDING",False,"BANJO ON MY KNEE","20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1937,"SOUND RECORDING",False,"THE CHARGE OF THE LIGHT BRIGADE","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director"
1937,"SOUND RECORDING",False,"DODSWORTH","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director"
1937,"SOUND RECORDING",False,"GENERAL SPANKY","Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director"
1937,"SOUND RECORDING",False,"MR. DEEDS GOES TO TOWN","Columbia Studio Sound Department, John Livadary, Sound Director"
1937,"SOUND RECORDING",False,"THE TEXAS RANGERS","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
1937,"SOUND RECORDING",False,"THAT GIRL FROM PARIS","RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director"
1937,"SOUND RECORDING",False,"THREE SMART GIRLS","Universal Studio Sound Department, Homer G. Tasker, Sound Director"
1937,"WRITING (ORIGINAL STORY)",True,"THE STORY OF LOUIS PASTEUR","Pierre Collings, Sheridan Gibney"
1937,"WRITING (ORIGINAL STORY)",False,"FURY","Norman Krasna"
1937,"WRITING (ORIGINAL STORY)",False,"THE GREAT ZIEGFELD","William Anthony McGuire"
1937,"WRITING (ORIGINAL STORY)",False,"SAN FRANCISCO","Robert Hopkins"
1937,"WRITING (ORIGINAL STORY)",False,"THREE SMART GIRLS","Adele Comandini"
1937,"WRITING (SCREENPLAY)",True,"THE STORY OF LOUIS PASTEUR","Pierre Collings, Sheridan Gibney"
1937,"WRITING (SCREENPLAY)",False,"AFTER THE THIN MAN","Frances Goodrich, Albert Hackett"
1937,"WRITING (SCREENPLAY)",False,"DODSWORTH","Sidney Howard"
1937,"WRITING (SCREENPLAY)",False,"MR. DEEDS GOES TO TOWN","Robert Riskin"
1937,"WRITING (SCREENPLAY)",False,"MY MAN GODFREY","Eric Hatch, Morris Ryskind"
1938,"ACTOR",True,"SPENCER TRACY","Captains Courageous"
1938,"ACTOR",False,"CHARLES BOYER","Conquest"
1938,"ACTOR",False,"FREDRIC MARCH","A Star Is Born"
1938,"ACTOR",False,"ROBERT MONTGOMERY","Night Must Fall"
1938,"ACTOR",False,"PAUL MUNI","The Life of Emile Zola"
1938,"ACTOR IN A SUPPORTING ROLE",True,"JOSEPH SCHILDKRAUT","The Life of Emile Zola"
1938,"ACTOR IN A SUPPORTING ROLE",False,"RALPH BELLAMY","The Awful Truth"
1938,"ACTOR IN A SUPPORTING ROLE",False,"THOMAS MITCHELL","The Hurricane"
1938,"ACTOR IN A SUPPORTING ROLE",False,"H. B. WARNER","Lost Horizon"
1938,"ACTOR IN A SUPPORTING ROLE",False,"ROLAND YOUNG","Topper"
1938,"ACTRESS",True,"LUISE RAINER","The Good Earth"
1938,"ACTRESS",False,"IRENE DUNNE","The Awful Truth"
1938,"ACTRESS",False,"GRETA GARBO","Camille"
1938,"ACTRESS",False,"JANET GAYNOR","A Star Is Born"
1938,"ACTRESS",False,"BARBARA STANWYCK","Stella Dallas"
1938,"ACTRESS IN A SUPPORTING ROLE",True,"ALICE BRADY","In Old Chicago"
1938,"ACTRESS IN A SUPPORTING ROLE",False,"ANDREA LEEDS","Stage Door"
1938,"ACTRESS IN A SUPPORTING ROLE",False,"ANNE SHIRLEY","Stella Dallas"
1938,"ACTRESS IN A SUPPORTING ROLE",False,"CLAIRE TREVOR","Dead End"
1938,"ACTRESS IN A SUPPORTING ROLE",False,"DAME MAY WHITTY","Night Must Fall"
1938,"ART DIRECTION",True,"LOST HORIZON","Stephen Goosson"
1938,"ART DIRECTION",False,"CONQUEST","Cedric Gibbons, William Horning"
1938,"ART DIRECTION",False,"A DAMSEL IN DISTRESS","Carroll Clark"
1938,"ART DIRECTION",False,"DEAD END","Richard Day"
1938,"ART DIRECTION",False,"EVERY DAY'S A HOLIDAY","Wiard Ihnen"
1938,"ART DIRECTION",False,"THE LIFE OF EMILE ZOLA","Anton Grot"
1938,"ART DIRECTION",False,"MANHATTAN MERRY-GO-ROUND","John Victor Mackay"
1938,"ART DIRECTION",False,"THE PRISONER OF ZENDA","Lyle Wheeler"
1938,"ART DIRECTION",False,"SOULS AT SEA","Hans Dreier, Roland Anderson"
1938,"ART DIRECTION",False,"WALTER WANGER'S VOGUES OF 1938","Alexander Toluboff"
1938,"ART DIRECTION",False,"WEE WILLIE WINKIE","William S. Darling, David Hall"
1938,"ART DIRECTION",False,"YOU'RE A SWEETHEART","Jack Otterson"
1938,"ASSISTANT DIRECTOR",True,"IN OLD CHICAGO","Robert Webb"
1938,"ASSISTANT DIRECTOR",False,"THE LIFE OF EMILE ZOLA","Russ Saunders"
1938,"ASSISTANT DIRECTOR",False,"LOST HORIZON","C. C. Coleman, Jr."
1938,"ASSISTANT DIRECTOR",False,"SOULS AT SEA","Hal Walker"
1938,"ASSISTANT DIRECTOR",False,"A STAR IS BORN","Eric Stacey"
1938,"CINEMATOGRAPHY",True,"THE GOOD EARTH","Karl Freund"
1938,"CINEMATOGRAPHY",False,"DEAD END","Gregg Toland"
1938,"CINEMATOGRAPHY",False,"WINGS OVER HONOLULU","Joseph Valentine"
1938,"DANCE DIRECTION",True,"A DAMSEL IN DISTRESS","|Fun House| from |A Damsel in Distress|"
1938,"DANCE DIRECTION",False,"VARSITY SHOW","|The Finale| from |Varsity Show|"
1938,"DANCE DIRECTION",False,"READY, WILLING AND ABLE","|Too Marvelous for Words| from |Ready, Willing and Able|"
1938,"DANCE DIRECTION",False,"A DAY AT THE RACES","|All God's Children Got Rhythm| from |A Day at the Races|"
1938,"DANCE DIRECTION",False,"ALI BABA GOES TO TOWN","|Swing Is Here to Stay| from |Ali Baba Goes to Town|"
1938,"DANCE DIRECTION",False,"THIN ICE","|Prince Igor Suite| from |Thin Ice|"
1938,"DANCE DIRECTION",False,"WAIKIKI WEDDING","|Luau| from |Waikiki Wedding|"
1938,"DIRECTING",True,"THE AWFUL TRUTH","Leo McCarey"
1938,"DIRECTING",False,"THE GOOD EARTH","Sidney Franklin"
1938,"DIRECTING",False,"THE LIFE OF EMILE ZOLA","William Dieterle"
1938,"DIRECTING",False,"STAGE DOOR","Gregory La Cava"
1938,"DIRECTING",False,"A STAR IS BORN","William Wellman"
1938,"FILM EDITING",True,"LOST HORIZON","Gene Havlick, Gene Milford"
1938,"FILM EDITING",False,"THE AWFUL TRUTH","Al Clark"
1938,"FILM EDITING",False,"CAPTAINS COURAGEOUS","Elmo Veron"
1938,"FILM EDITING",False,"THE GOOD EARTH","Basil Wrangell"
1938,"FILM EDITING",False,"ONE HUNDRED MEN AND A GIRL","Bernard W. Burton"
1938,"MUSIC (SCORING)",True,"ONE HUNDRED MEN AND A GIRL","Universal Studio Music Department, Charles Previn, head of department (no composer credit)"
1938,"MUSIC (SCORING)",False,"THE HURRICANE","Samuel Goldwyn Studio Music Department, Alfred Newman, head of department (Score by Alfred Newman)"
1938,"MUSIC (SCORING)",False,"IN OLD CHICAGO","20th Century-Fox Studio Music Department, Louis Silvers, head of department (no composer credit)"
1938,"MUSIC (SCORING)",False,"THE LIFE OF EMILE ZOLA","Warner Bros. Studio Music Department, Leo Forbstein, head of department (Score by Max Steiner)"
1938,"MUSIC (SCORING)",False,"LOST HORIZON","Columbia Studio Music Department, Morris Stoloff, head of department (Score by Dimitri Tiomkin)"
1938,"MUSIC (SCORING)",False,"MAKE A WISH","Principal Productions, Dr. Hugo Riesenfeld, musical director (Score by Dr. Hugo Riesenfeld)"
1938,"MUSIC (SCORING)",False,"MAYTIME","Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department (Score by Herbert Stothart)"
1938,"MUSIC (SCORING)",False,"PORTIA ON TRIAL","Republic Studio Music Department, Alberto Colombo, head of department (Score by Alberto Colombo)"
1938,"MUSIC (SCORING)",False,"THE PRISONER OF ZENDA","Selznick International Pictures Music Department, Alfred Newman, musical director (Score by Alfred Newman)"
