Year,Type,Content,Title,Description,Youtube,Url
1951,"José Ferrer and Judy Holliday","José Ferrer and Judy Holliday","Gloria Swanson with the Best Actor winner for Cyrano de Bergerac and Best Actress winner for Born Yesterday","","https://www.oscars.org/sites/oscars/files/1950_iconic_swanson_ferrer_holliday.jpg"
1951,"Joseph L. Mankiewicz.","Joseph L. Mankiewicz.","Best Directing and Original Screenplay winner for All about Eve","","https://www.oscars.org/sites/oscars/files/1950_view_directing_writing_Mankiewicz.jpg"
1951,"Dr. Mario Ungaro","Dr. Mario Ungaro","The Italian consul accepts the Honorary Foreign Language Film Award for The Walls of Malapaga, presented by Marlene Dietrich","","https://www.oscars.org/sites/oscars/files/23_dietrich_foreign.jpg"
1951,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/23_memorable_moment_2.jpg?itok=Pyi8nCO-
1952,"COSTUME DESIGN","A Place in the Sun / An American in Paris","Edith Head, Orry-Kelly, Walter Plunkett and Irene Sharaff","https://www.youtube.com/watch?v=5ts9I7HF4To","https://www.oscars.org/vef/load/f369efc1fccde556b762c56f6c743bec?width=640&height=365&iframe=true"
1952,"MUSIC AWARDS","An American in Paris / A Place in the Sun / Here Comes the Groom","Johnny Green, Saul Chaplin, Franz Waxman, Johnny Mercer and Hoagy Carmichael","https://www.youtube.com/watch?v=-Vl4vRzgb7k","https://www.oscars.org/vef/load/bde53758100db53861968e10b725e481?width=640&height=365&iframe=true"
1952,"BEST DIRECTING","A Place in the Sun","George Stevens","https://www.youtube.com/watch?v=wcCXyo3vQfU","https://www.oscars.org/vef/load/98166e950def9f86160b3bb1a6c47b8f?width=640&height=365&iframe=true"
1952,"Karl Malden","Karl Malden","Supporting Actor for A Streetcar Named Desire, with Claire Trevor and Danny Kaye","","https://www.oscars.org/sites/oscars/files/1951_view_supactor_Malden_Trevor_Kaye.jpg"
1952,"Humphrey Bogart","Humphrey Bogart","Best Actor winner for The African Queen, with presenter Claire Trevor","","https://www.oscars.org/sites/oscars/files/1951_02_actor_bogart_trevor.jpg"
1952,"Vivien Leigh","Vivien Leigh","Accepting her Best Actress award for A Streetcar Named Desire from Harry Cohn in London, England","","https://www.oscars.org/sites/oscars/files/1951_view_actress_leigh_receiving.jpg"
1952,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/24_memorable_moment_2.jpg?itok=qIxZ06-H
1953,"BEST ACTOR","High Noon","Gary Cooper, accepted by John Wayne","https://www.youtube.com/watch?v=mZyA49IOXVk","https://www.oscars.org/vef/load/df31a9f9c361aecdaaa1aad1f834a963?width=640&height=365&iframe=true"
1953,"BEST ACTRESS","Come Back, Little Sheba","Shirley Booth","https://www.youtube.com/watch?v=xcBMpusmlkw","https://www.oscars.org/vef/load/8c872d542aa666527e6e40ee777c9bd7?width=640&height=365&iframe=true"
1953,"FILM EDITING","High Noon","Elmo Williams and Harry Gerstad","https://www.youtube.com/watch?v=7IaX1r6Amqg","https://www.oscars.org/vef/load/ff0df08e5cb6fea408361c98d0ecff64?width=640&height=365&iframe=true"
1953,"Harold Lloyd.","Harold Lloyd.","Honorary Award recipient","","https://www.oscars.org/sites/oscars/files/1952_03_honorary_lloyd.jpg"
1953,"Backstage at the Oscars","Backstage at the Oscars","Katherine DeMille Quinn (acceptor, Supporting Actor  for Anthony Quinn), Cecil B. DeMille (winner, Best  Picture, The Greatest Show on Earth and recipient, Irving G. Thalberg Memorial Award), and Gloria Grahame (Supporting Actress winner, The Bad and the Beautiful)","","https://www.oscars.org/sites/oscars/files/1952_view_acceptor_quinn_picture_thalberg_demille_supporting_grahame.jpg"
1953,"Walt Disney and Music Winners","Walt Disney and Music Winners","Alfred Newman (winner for Scoring of a Musical Picture for With a Song in My Heart), Ned Washington (Original Song winner for High Noon), Walt Disney, and Dimitri Tiomkin (winner of Music Score of a Dramatic or Comedy Picture and Original Song for High Noon)","","https://www.oscars.org/sites/oscars/files/1952_iconic_music_newman_washington_tiomkin_presenter_disney.jpg"
1953,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/25_memorable_moment_2.jpg?itok=am8Fzr4V
1954,"BEST ACTOR","Stalag 17","William Holden","https://www.youtube.com/watch?v=A49F9e2_AWs","https://www.oscars.org/vef/load/97f5ba24fe7b0f34bc81665ff489101a?width=640&height=365&iframe=true"
1954,"THE OPENING OF THE OSCARS","","Featuring Donald O&#039;Connor, Fredric March, Elizabeth Taylor and more","https://www.youtube.com/watch?v=uc7lAJuNCDw","https://www.oscars.org/vef/load/cc3a2e2847983c4851ab21f87cdf2c4e?width=640&height=365&iframe=true"
1954,"WRITING AWARDS","Roman Holiday, From Here to Eternity and Titanic","Richard Breen, Charles Brackett, and Walter Reisch with presenter Kirk Douglas","https://www.youtube.com/watch?v=saSQ2C9u29s","https://www.oscars.org/vef/load/7298c9e7dcbbcee008323e8b57c78cfd?width=640&height=365&iframe=true"
1954,"Walt Disney","Walt Disney","With presenter Elizabeth Taylor and his four Oscars for the Short Subject and Documentary categories","","https://www.oscars.org/sites/oscars/files/1953_view_taylor_short_disney.jpg"
1954,"Frank Sinatra and Donna Reed","Frank Sinatra and Donna Reed","Supporting Actor and Supporting Actress winners for From Here to Eternity","","https://www.oscars.org/sites/oscars/files/1953_03_supporting_sinatra_reed.jpg"
1954,"Audrey Hepburn","Audrey Hepburn","Best Actress winner for Roman Holiday, with presenter Jean Hersholt","","https://www.oscars.org/sites/oscars/files/1953_actress_hepburn_hersholt.jpg"
1954,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/26_memorable_moment_2.jpg?itok=BFLKNzQV
1955,"SPECIAL EFFECTS","20,000 Leagues under the Sea","Walt Disney","https://www.youtube.com/watch?v=Okcsd-PfyS0","https://www.oscars.org/vef/load/5ff6aa1fed557fc9b4b121c887922b0b?width=640&height=365&iframe=true"
1955,"HONORARY AWARD","","Danny Kaye","https://www.youtube.com/watch?v=iZFFkqykJ_Q","https://www.oscars.org/vef/load/218db54521aff9455a045c3dc7d8adf2?width=640&height=365&iframe=true"
1955,"DIRECTING","On the Waterfront","Elia Kazan, accepted by Marlon Brando","https://www.youtube.com/watch?v=0Gw84R83bjQ","https://www.oscars.org/vef/load/ca84f0a1d801c59e6b8d3411ffefcc2a?width=640&height=365&iframe=true"
1955,"Marlon Brando","Marlon Brando","Best Actor winner for On the Waterfront, with host Bob Hope","","https://www.oscars.org/sites/oscars/files/1954_02_actor_brando_host_hope.jpg"
1955,"Eva Marie Saint","Eva Marie Saint","Supporting Actress winner for On the Waterfront","","https://www.oscars.org/sites/oscars/files/1954_03_supporting_saint.jpg"
1955,"Masaichi Nagata","Masaichi Nagata","Accepting an Honorary Award for Foreign Language Film to Japan for Gate of Hell","","https://www.oscars.org/sites/oscars/files/1954_honorary_foreign_gate_of_hell.jpg"
1955,,,,,,https://www.oscars.org/sites/oscars/files/styles/hero_image_wide_default/public/27_memorable_moment_2.jpg?itok=XAKE6Wgd
1956,"THE OPENING OF THE OSCARS","","with host Jerry Lewis","https://www.youtube.com/watch?v=UgN8jOlpgRA","https://www.oscars.org/vef/load/cf25ed64ff6daea4639d931a76589c78?width=640&height=365&iframe=true"
1956,"CINEMATOGRAPHY","The Rose Tattoo","James Wong Howe","https://www.youtube.com/watch?v=Q7fBdmjvjz0","https://www.oscars.org/vef/load/510eb24fa3a922ecb6ead4f58fea7ebd?width=640&height=365&iframe=true"
1956,"DIRECTING","Marty","Delbert Mann","https://www.youtube.com/watch?v=0OKdZaCzvuo","https://www.oscars.org/vef/load/4dfe716ae9161f16949e548ed07a2ade?width=640&height=365&iframe=true"
1956,"Jack Lemmon, Jo Van Fleet and Ernest Borgnine","Jack Lemmon, Jo Van Fleet and Ernest Borgnine","Supporting Actor winner for Mister Roberts, Supporting Actress winner for East of Eden, and Best Actor winner for Marty","","https://www.oscars.org/sites/oscars/files/1955_iconic_lemmon_vanfleet_borgnine.jpg"
1956,"Helen Keller in Her Story","Helen Keller in Her Story","Helen Keller, posing with the Documentary Feature award","","https://www.oscars.org/sites/oscars/files/1955_03_documentary_helen_keller.jpg"
1956,"Joseph L. Mankiewicz and Claudette Colbert","Joseph L. Mankiewicz and Claudette Colbert","Oscar co-hosts in New York","","https://www.oscars.org/sites/oscars/files/1955_view_hosts_mankiewicz_colbert.jpg"
1957,"BEST DIRECTING","Giant","George Stevens","https://www.youtube.com/watch?v=MWTjMsWtftQ","https://www.oscars.org/vef/load/bac5048b65d20d62347838a5af6f8210?width=640&height=365&iframe=true"
1957,"BEST ACTRESS","Anastasia","Ingrid Bergman, accepted by Cary Grant","https://www.youtube.com/watch?v=6W83QYxqRFA","https://www.oscars.org/vef/load/bebd485214ac3e812010bf43a57396df?width=640&height=365&iframe=true"
1957,"BEST PICTURE","Around the World in 80 Days","Michael Todd","https://www.youtube.com/watch?v=RY_hkB9NDVY","https://www.oscars.org/vef/load/97ff4f60a9bf9e5b0899be353f66bea6?width=640&height=365&iframe=true"
1957,"La Strada","La Strada","Host Jerry Lewis with Dino De Laurentiis and Federico Fellini, producer and director of the Foreign Language Film winner from Italy","","https://www.oscars.org/sites/oscars/files/1956_view_host_lewis_foreign_de_laurentiis_fellini.jpg"
1957,"Dorothy Malone and Anthony Quinn","Dorothy Malone and Anthony Quinn","Supporting Actress winner for Written on the Wind and Supporting Actor winner for Lust for Life","","https://www.oscars.org/sites/oscars/files/1956_03_supporting_malone_quinn.jpg"
1957,"Yul Brynner","Yul Brynner","Best Actor winner for The King and I, with presenter Anna Magnani","","https://www.oscars.org/sites/oscars/files/1956_02_magnani_actor_brynner.jpg"
1958,"BEST PICTURE","The Bridge on the River Kwai","Sam Spiegel","https://www.youtube.com/watch?v=VIcgA9GiIc4","https://www.oscars.org/vef/load/1c57102e904c40748cd39ffd1dc28067?width=640&height=365&iframe=true"
1958,"BEST DIRECTING","The Bridge on the River Kwai","David Lean, presented by Sophia Loren","https://www.youtube.com/watch?v=ZcKoFSSiy-k","https://www.oscars.org/vef/load/99ecb8a7cd94fcde548e7c5fb8b89e49?width=640&height=365&iframe=true"
1958,"FOREIGN LANGUAGE FILM","The Night of Cabiria","Accepted by Giulietta Masina for Italy, with Fred Astaire and Dana Wynter","https://www.youtube.com/watch?v=BDRf5Fpr19c","https://www.oscars.org/vef/load/3b7d22a2bf072d28a41859c5832dbffc?width=640&height=365&iframe=true"
1958,"The Pantages Theater","The Pantages Theater","Exterior of the Academy Awards","","https://www.oscars.org/sites/oscars/files/1957_pantages.jpg"
1958,"Joanne Woodward","Joanne Woodward","Best Actress winner for The Three Faces of Eve, with presenter John Wayne","","https://www.oscars.org/sites/oscars/files/1957_03_presenter_wayne_actress_woodward.jpg"
1958,"Miyoshi Umeki","Miyoshi Umeki","Supporting Actress winner for Sayonara","","https://www.oscars.org/sites/oscars/files/1957_02_supactress_umeki.jpg"
1959,"ANIMATED SHORT SUBJECT","Knighty Knight Bugs","John W. Burton, presented by Tony Curtis and Janet Leigh","https://www.youtube.com/watch?v=L6AipTOMpd0","https://www.oscars.org/vef/load/30bc819e26e24957fcf5f9c4180f30ea?width=640&height=365&iframe=true"
1959,"COSTUME DESIGN","Gigi","Cecil Beaton","https://www.youtube.com/watch?v=ZNQi8Od7J4k","https://www.oscars.org/vef/load/ae6fac5301a4f2f20bac20913416420e?width=640&height=365&iframe=true"
1959,"BEST ACTRESS","I Want To Live!","Susan Hayward","https://www.youtube.com/watch?v=DU1I-1v0420","https://www.oscars.org/vef/load/01d36dd2338c552828335c5ff5faf301?width=640&height=365&iframe=true"
1959,"Vincente Minnelli","Vincente Minnelli","Best Directing winner for Gigi, with presenter Millie Perkins","","https://www.oscars.org/sites/oscars/files/1958_view_director_minnelli_presenter_perkins.jpg"
1959,"Maurice Chevalier","Maurice Chevalier","Honorary Award recipient","","https://www.oscars.org/sites/oscars/files/1958_view_honorary_chevalier.jpg"
1959,"Burl Ives","Burl Ives","Supporting Actor winner for The Big Country","","https://www.oscars.org/sites/oscars/files/1958_03_supporting_ives.jpg"
1960,"FOREIGN LANGUAGE FILM","Black Orpheus","Sacha Gordine and featuring Olivia DeHavilland","https://www.youtube.com/watch?v=TXrVg3vRDPk","https://www.oscars.org/vef/load/44a30f6922f1905e25b5f61e69b1ba3e?width=640&height=365&iframe=true"
1960,"SHORT FILM WINNERS","The Golden Fish / Moonbird","Jacques-Yves Cousteau and John Hubley","https://www.youtube.com/watch?v=oUPkHPbb9b8","https://www.oscars.org/vef/load/8828c48ae567f8b3d75bc2a9b83f8ce3?width=640&height=365&iframe=true"
1960,"HONORARY AWARD","","Buster Keaton, presented by B. B. Kahane","","https://www.oscars.org/sites/oscars/files/1959_view_honorary_keaton_presenter_kahane.jpg"
1960,"Shelley Winters","Shelley Winters","Supporting Actress winner for The Diary of Anne Frank, with presenter Edmond O&#039;Brien","","https://www.oscars.org/sites/oscars/files/1959_02_obrien_supporting_winters.jpg"
1960,"Simone Signoret and Charlton Heston","Simone Signoret and Charlton Heston","Best Actress: A Room at the Top / Best Actor: Ben-Hur","","https://www.oscars.org/sites/oscars/files/1959_03_actress_signoret_actor_heston.jpg"
1960,"Miklos Rozsa","Miklos Rozsa","Original Score winner for Ben-Hur, presenter Gene Kelly","","https://www.oscars.org/sites/oscars/files/1959_view_music_rozsa_presenter_kelly.jpg"
1961,"THE OPENING OF THE OSCARS","","Featuring Bob Hope, Janet Leigh and Tony Curtis","https://www.youtube.com/watch?v=blhrByxJu9Q","https://www.oscars.org/vef/load/e1d412dd63f6ef017f93f9a3d8b7a952?width=640&height=365&iframe=true"
1961,"BEST DIRECTING","The Apartment","Billy Wilder","https://www.youtube.com/watch?v=S2X_BenTWNA","https://www.oscars.org/vef/load/640b26766f35c488193d53b42afca368?width=640&height=365&iframe=true"
1961,"HONORARY AWARD","","Hayley Mills, accepted by Annette Funicello and Shirley Temple","https://www.youtube.com/watch?v=AYrSetPCY8s","https://www.oscars.org/vef/load/2950bb1f968ffb0ecffcfbbf65258d21?width=640&height=365&iframe=true"
1961,"Gene Warren and Tim Baar, The Time Machine","Gene Warren and Tim Baar, The Time Machine","Special Effects winner, with presenters Polly Bergen and Richard Widmark","","https://www.oscars.org/sites/oscars/files/1960_visual_fx_time_machine.jpg"
1961,"Elizabeth Taylor, Best Actress winner for Butterfield 8","Elizabeth Taylor, Best Actress winner for Butterfield 8","Dinner at the Governors Ball with Eddie Fisher","","https://www.oscars.org/sites/oscars/files/1960_iconic_fisher_actress_taylor_governors_ball.jpg"
1961,"Shirley Jones and Peter Ustinov","Shirley Jones and Peter Ustinov","Supporting Actress winner, Elmer Gantry / Supporting Actor winner, Spartacus","","https://www.oscars.org/sites/oscars/files/1960_supporting_jones_ustinov.jpg"
1962,"BEST DIRECTING","West Side Story","Jerome Robbins and Robert Wise","https://www.youtube.com/watch?v=fIlIYiExXpI","https://www.oscars.org/vef/load/7242aa30c4ba5724ab8b0896b2261f4f?width=640&height=365&iframe=true"
1962,"THALBERG AWARD","","Stanley Kramer","https://www.youtube.com/watch?v=zp28klm07_s","https://www.oscars.org/vef/load/71c7561b83c4d1d3c72e3549137eced1?width=640&height=365&iframe=true"
1962,"SUPPORTING ACTRESS","West Side Story","Rita Moreno","https://www.youtube.com/watch?v=ZaOy0eb0Tbs","https://www.oscars.org/vef/load/52d9f928f450ee7a1044246050e3601e?width=640&height=365&iframe=true"
1962,"West Side Story Fans","West Side Story Fans","Bystanders rally outside the Academy Awards ceremony","","https://www.oscars.org/sites/oscars/files/1961_iconic_picture_fans.jpg"
1962,"Maximilian Schell","Maximilian Schell","Best Actor winner for Judgment at Nuremberg, presenter Joan Crawford","","https://www.oscars.org/sites/oscars/files/1961_view_actor_schell_presenter_crawford.jpg"
1962,"Henry Mancini and Johnny Mercer","Henry Mancini and Johnny Mercer","Original Song winners for &quot;Moon River&quot; from Breakfast at Tiffany&#039;s","","https://www.oscars.org/sites/oscars/files/1961_02_music_mercer_mancini.jpg"
1963,"SUPPORTING ACTRESS","The Miracle Worker","Patty Duke","https://www.youtube.com/watch?v=lhlxTkTYwvQ","https://www.oscars.org/vef/load/3af177627100915bc0cbfddca4c30e61?width=640&height=365&iframe=true"
1963,"BEST DIRECTOR","Lawrence of Arabia","David Lean","https://www.youtube.com/watch?v=baSdGR-C-s4","https://www.oscars.org/vef/load/02956ce2bfd74d4fb08721cff89bda38?width=640&height=365&iframe=true"
1963,"ANIMATED SHORT SUBJECT","The Hole","John and Faith Hubley","https://www.youtube.com/watch?v=_jR0JNNc4aA","https://www.oscars.org/vef/load/3cb4d628e322a179b46fd04b05ba448f?width=640&height=365&iframe=true"
1963,"Donna Reed","Donna Reed","Presenting with host Frank Sinatra","","https://www.oscars.org/sites/oscars/files/1962_view_host_sinatra_presenter_reed.jpg"
1963,"Gregory Peck","Gregory Peck","Best Actor winner for To Kill a Mockingbird, presenter Sophia Loren","","https://www.oscars.org/sites/oscars/files/1962_02_actor_peck_presenter_loren.jpg"
1963,"Patty Duke and Ed Begley","Patty Duke and Ed Begley","Supporting Actress winner for The Miracle Worker and Supporting Actor winner for Sweet Bird of Youth","","https://www.oscars.org/sites/oscars/files/1962_03_supporting_duke_begley.jpg"
1964,"CINEMATOGRAPHY","Hud  /  Cleopatra","James Wong Howe and Leon Shamroy","https://www.youtube.com/watch?v=fox8vDECd1w","https://www.oscars.org/vef/load/745f2ad8d8685bac94e8a13e37bc86d9?width=640&height=365&iframe=true"
1964,"FILM EDITING","How the West Was Won","Harold F. Kress, presented by Sidney Poitier","https://www.youtube.com/watch?v=KXvJmF9YiVw","https://www.oscars.org/vef/load/43bde6137140da57b20a456d39bd117a?width=640&height=365&iframe=true"
1964,"DIRECTING","Tom Jones","Tony Richardson, presented by Rita Hayworth","https://www.youtube.com/watch?v=BH8-12CdBTI","https://www.oscars.org/vef/load/39daceae239eb30ac122f059d847d2e4?width=640&height=365&iframe=true"
1964,"Sidney Poitier","Sidney Poitier","Best Actor winner for Lilies of the Field, with presenter Anne Bancroft","","https://www.oscars.org/sites/oscars/files/1963_iconic_actor_poitier_presenter_bancroft.jpg"
1964,"Federico Fellini","Federico Fellini","Foreign Language Film acceptor for 8 1/2 for Italy, with presenter Julie Andrews","","https://www.oscars.org/sites/oscars/files/1963_03_foreign_fellini_presenter_andrews.jpg"
1964,"David V. Picker","David V. Picker","Best Picture winner for Tom Jones, with host Jack Lemmon","","https://www.oscars.org/sites/oscars/files/1963_view_host_lemmon_picture_picker.jpg"
1965,"SOUND EFFECTS","Goldfinger","Norman Wantsall, presented by Angie Dickinson","https://www.youtube.com/watch?v=8R67Tqvk0KI","https://www.oscars.org/vef/load/ecd4aa37760754487acc82c43d5b0418?width=640&height=365&iframe=true"
1965,"SUPPORTING ACTRESS","Zorba the Greek","Lila Kedrova","https://www.youtube.com/watch?v=uS5zp5Z46I8","https://www.oscars.org/vef/load/45df2c0e2da53760a49f91556bda0e2b?width=640&height=365&iframe=true"
1965,"FOREIGN LANGUAGE FILM","Yesterday, Today and Tomorrow","Joseph E. Levine, accepting for Italy","https://www.youtube.com/watch?v=izkW-sDQebk","https://www.oscars.org/vef/load/64b01d540bf7e6275f0469e375bd1d50?width=640&height=365&iframe=true"
1965,"Rex Harrison","Rex Harrison","Best Actor winner for My Fair Lady, with presenter Audrey Hepburn","","https://www.oscars.org/sites/oscars/files/1964_z_picture_harrison_hepburn.jpg"
1965,"Mary Poppins Oscar Winners","Mary Poppins Oscar Winners","Richard M. Sherman and Robert B. Sherman (Original Song, Original Music Score) and Best Actress Julie Andrews","","https://www.oscars.org/sites/oscars/files/1964_02_actress_andrews_song_music_sherman_bros.jpg"
1965,"George Cukor","George Cukor","Best Directing winner for My Fair Lady, with presenter Joan Crawford","","https://www.oscars.org/sites/oscars/files/1964_03_director_cukor_presenter_crawford.jpg"
1966,"BEST PICTURE","The Sound of Music","Robert Wise","https://www.youtube.com/watch?v=3cezcSOcJis","https://www.oscars.org/vef/load/8636520ed088e467d52d9f435b914eca?width=640&height=365&iframe=true"
1966,"MUSIC AWARDS","Doctor Zhivago / The Sound of Music","Maurice Jarre / Irwin Kostal","https://www.youtube.com/watch?v=GddE0EJW294","https://www.oscars.org/vef/load/1158b17fdbcae938a5b2bcb64a550ca9?width=640&height=365&iframe=true"
1966,"HONORARY AWARD","","Bob Hope","https://www.youtube.com/watch?v=jCrgbIcaRnU","https://www.oscars.org/vef/load/f60a3d496d25089870af1d8a15cbcbcb?width=640&height=365&iframe=true"
1966,"Joanne Woodward and George Peppard","Joanne Woodward and George Peppard","Presenters at the first Oscars televised in color","","https://www.oscars.org/sites/oscars/files/1965_view_stage_woodward_peppard.jpg"
1966,"Lee Marvin","Lee Marvin","Best Actor winner for Cat Ballou","","https://www.oscars.org/sites/oscars/files/38th_actor_lee_marvin.jpg"
1966,"Julie Christie","Julie Christie","Best Actress winner for Darling","","https://www.oscars.org/sites/oscars/files/38th_actress_julie_christie.jpg"
1967,"WRITING AWARDS","A Man for All Seasons / A Man and a Woman","presented by Fred Astaire and Ginger Rogers","https://www.youtube.com/watch?v=B6JnJJNo4N4","https://www.oscars.org/vef/load/68c26cf0d8ac6377a5141a0432e4129c?width=640&height=365&iframe=true"
1967,"SUPPORTING ACTOR","The Fortune Cookie","Walter Matthau","https://www.youtube.com/watch?v=K1-q8YzxEys","https://www.oscars.org/vef/load/f18b46114564de9bac5be9e4c2719675?width=640&height=365&iframe=true"
1967,"FOREIGN LANGUAGE FILM","A Man and a Woman","Claude Lelouch, presented by Patricia Neal","https://www.youtube.com/watch?v=zQXXvjEJG_w","https://www.oscars.org/vef/load/fb5cca7d7729d3f31f195e06c689e66a?width=640&height=365&iframe=true"
1967,"Fred Zinnemann","Fred Zinnemann","Winner of Best Directing and Best Picture and acceptor of Best Actor (Paul Scofield) for A Man for All Seasons","","https://www.oscars.org/sites/oscars/files/1966_03_director_picture_zinnemann.jpg"
1967,"Elizbaeth Taylor","Elizbaeth Taylor","Best Actress winner for Who&#039;s Afraid of Virginia Woolf?","","https://www.oscars.org/sites/oscars/files/1966_02_actress_taylor.jpg"
1967,"Ronald and Nancy Reagan","Ronald and Nancy Reagan","The California Governor and his wife at the Oscars","","https://www.oscars.org/sites/oscars/files/1966_view_reagans.jpg"
1968,"THALBERG AWARD","","Alfred Hitchcock, presented by Robert Wise","https://www.youtube.com/watch?v=n2zjm79Esq4","https://www.oscars.org/vef/load/2344d63974e36634d3b812dbb04078e0?width=640&height=365&iframe=true"
1968,"FILM EDITING","In the Heat of the Night","Hal Ashby","https://www.youtube.com/watch?v=1TJBAFDpop8","https://www.oscars.org/vef/load/d5a220d324172b77dde838d3fdbd1884?width=640&height=365&iframe=true"
1968,"SUPPORTING ACTOR","Cool Hand Luke","George Kennedy","https://www.youtube.com/watch?v=M-Fe6nF5mcU","https://www.oscars.org/vef/load/226dc812c771a6a175a1d3a142434a61?width=640&height=365&iframe=true"
1968,"Mike Nichols","Mike Nichols","Best Directing winner for The Gradaute, with presenter Leslie Caron","","https://www.oscars.org/sites/oscars/files/1967_director_nichols_caron.jpg"
1968,"In the Heat of the Night","In the Heat of the Night","Film Editing winner Hal Ashby, director Norman Jewison, Best Actor Rod Steiger and Best Picture-winning producer Walter Mirisch","","https://www.oscars.org/sites/oscars/files/1967_view_editing_ashby_jewison_actor_steiger_picture_mirisch.jpg"
1968,"Gregory Peck","Gregory Peck","Jean Hersholt Humanitarian Award recipient, with presenter Rosalind Russell.","","https://www.oscars.org/sites/oscars/files/1967_view_presenter_russell_hersholt_peck.jpg"
1969,"FILM EDITING","Bullitt","Frank P. Keller","https://www.youtube.com/watch?v=f9axtS3VZP0","https://www.oscars.org/vef/load/05be9da3e9934af87da4833898a852de?width=640&height=365&iframe=true"
1969,"SPECIAL EFFECTS","2001: A Space Odyssey","Stanley Kubrick","https://www.youtube.com/watch?v=uVEeu1eNx34","https://www.oscars.org/vef/load/e6e94a2224880a45d82f36ccb0390f05?width=640&height=365&iframe=true"
1969,"HONORARY AWARD","Planet of the Apes","John Chambers","https://www.youtube.com/watch?v=7LCNNNGane4","https://www.oscars.org/vef/load/f2efef7a49b8f31c778c477741575762?width=640&height=365&iframe=true"
1969,"Barbra Streisand","Barbra Streisand","Best Actress winner for Funny Girl, with presenter Ingrid Bergman","","https://www.oscars.org/sites/oscars/files/1968_streisand_bergman_0.jpg"
1969,"Mel Brooks","Mel Brooks","Original Screenplay winner for The Producers","","https://www.oscars.org/sites/oscars/files/1968_screenplay_mel_brooks.jpg"
1969,"Ruth Gordon","Ruth Gordon","Supporting Actress winner for Rosemary&#039;s Baby","","https://www.oscars.org/sites/oscars/files/1968_supporting_ruth_gordon.jpg"
1970,"DOCUMENTARY WINNERS","Arthur Rubinstein - The Love of Life / Czechoslovakia 1968","presented by Fred Astaire","https://www.youtube.com/watch?v=CnrbdNjf-aw","https://www.oscars.org/vef/load/f802ab9f90b38bab8a2e188204b34922?width=640&height=365&iframe=true"
1970,"BEST ACTOR","True Grit","John Wayne","https://www.youtube.com/watch?v=7qQhODwivLU","https://www.oscars.org/vef/load/590c134eb1c9030f50ea2de258d57ee1?width=640&height=365&iframe=true"
1970,"FOREIGN LANGUAGE FILM","Z","Costa-Gavras, presented by Claudia Cardinale and Clint Eastwood","https://www.youtube.com/watch?v=GELDEEgWsCI","https://www.oscars.org/vef/load/dbb11d12a584ead401dd171db6f5790f?width=640&height=365&iframe=true"
1970,"Cary Grant","Cary Grant","Honorary Award recipient, with presenter Frank Sinatra","","https://www.oscars.org/sites/oscars/files/1969_03_honorary_grant_presenter_sinatra.jpg"
1970,"Burt Bacharach and Hal David.","Burt Bacharach and Hal David.","Original Song winners for &quot;Raindrops Keep Fallin&#039; on My Head&quot; from Butch Cassidy and the Sundance Kid","","https://www.oscars.org/sites/oscars/files/1969_03_music_song_bacharach_david_presenter_bergen.jpg"
1970,"Jon Voight","Jon Voight","Accepting Best Directing for John Schlesinger for Midnight Cowboy","","https://www.oscars.org/sites/oscars/files/1969_director_schlesinger_voight_0.jpg"
1971,"HONORARY AWARD","","Orson Welles","https://www.youtube.com/watch?v=fak_GL0P7F4","https://www.oscars.org/vef/load/f002e125ca6c9c97dbbc9c90bf03e35e?width=640&height=365&iframe=true"
1971,"ORIGINAL SCORE","Love Story","Francis Lai","https://www.youtube.com/watch?v=goJh0kaW3LI","https://www.oscars.org/vef/load/966fa5a0bbe6e6b759ae96b4d5affab6?width=640&height=365&iframe=true"
1971,"THALBERG AWARD","","Ingmar Bergman, accepted by Liv Ullmann","https://www.youtube.com/watch?v=QrW32e8Iih0","https://www.oscars.org/vef/load/eadff887ad8cb9a884e7007708be1d01?width=640&height=365&iframe=true"
1971,"Edmund H. North","Edmund H. North","Writing (Story and Screenplay) winner for Patton","","https://www.oscars.org/sites/oscars/files/1970_02_writing_north_0.jpg"
1971,"Frank McCarthy","Frank McCarthy","Appearing for Best Actor George C. Scott, with presenter Goldie Hawn","","https://www.oscars.org/sites/oscars/files/1970_frank_mccarthy_hawn_accepting_scott_facts.jpg"
1971,"Glenda Jackson","Glenda Jackson","Hal Wallis presents Best Actress winner Glenda Jackson her statuette for Women in Love","","https://www.oscars.org/sites/oscars/files/1970_03_actress_jackson_presenter_wallis.jpg"
1972,"BEST DIRECTING","The French Connection","William Friedkin","https://www.youtube.com/watch?v=uDq6MkwtMgE","https://www.oscars.org/vef/load/e7480a253c9973693cde8661036de0b2?width=640&height=365&iframe=true"
1972,"HONORARY AWARD","","Charlie Chaplin","https://www.youtube.com/watch?v=J3Pl-qvA1X8","https://www.oscars.org/vef/load/dc8c15999362219691f523243b116886?width=640&height=365&iframe=true"
